date,total_value,cash,positions_value,returns,returns_pct,benchmark_price,benchmark_value,benchmark_returns_pct,excess_returns_pct,daily_returns
2025-05-23 15:00:00,99819.93000000001,2409.9300000000076,97410.0,-180.06999999999243,-0.18006999999998774,3882.27,98813.15380895416,-1.1868461910458428,1.006776191045855,-0.007605513072385661
2025-05-26 15:00:00,99479.93000000001,2409.9300000000076,97070.0,-520.0699999999924,-0.5200699999999947,3860.11,98249.12825472778,-1.75087174527222,1.2308017452722253,-0.0034061334244573915
2025-05-27 15:00:00,100074.93000000001,2409.9300000000076,97665.0,74.93000000000757,0.07493000000000638,3839.4,97722.00870472651,-2.277991295273485,2.3529212952734913,0.00598110593765
2025-05-28 15:00:00,100414.93000000001,2409.9300000000076,98005.0,414.93000000000757,0.41493000000001334,3836.24,97641.5790679325,-2.3584209320674954,2.7733509320675087,0.003397454287502377
2025-05-29 15:00:00,99819.93000000001,2409.9300000000076,97410.0,-180.06999999999243,-0.18006999999998774,3858.7,98213.24034717095,-1.7867596528290397,1.606689652829052,-0.005925413681013403
2025-05-30 15:00:00,100669.93000000001,2409.9300000000076,98260.0,669.9300000000076,0.6699300000000186,3840.23,97743.1342105933,-2.2568657894067035,2.926795789406722,0.008515333561143645
2025-06-03 15:00:00,102794.93000000001,2409.9300000000076,100385.0,2794.9300000000076,2.7949300000000177,3852.01,98042.96367940136,-1.9570363205986374,4.751966320598655,0.021108587241493115
2025-06-04 15:00:00,103049.93000000001,2409.9300000000076,100640.0,3049.9300000000076,3.0499300000000007,3868.74,98468.78261090891,-1.5312173890910885,4.58114738909109,0.0024806670912660422
2025-06-05 15:00:00,101604.93000000001,2409.9300000000076,99195.0,1604.9300000000076,1.6049300000000155,3877.56,98693.27292626434,-1.3067270737356584,2.911657073735674,-0.014022328787608118
2025-06-06 15:00:00,101859.93000000001,2409.9300000000076,99450.0,1859.9300000000076,1.8599299999999985,3873.98,98602.1532744534,-1.397846725546592,3.2577767255465906,0.0025097207389443987
2025-06-09 15:00:00,101944.93000000001,2409.9300000000076,99535.0,1944.9300000000076,1.9449300000000003,3885.25,98889.00201074092,-1.1109979892590771,3.0559279892590774,0.0008344792697188019
2025-06-10 15:00:00,102794.93000000001,2409.9300000000076,100385.0,2794.9300000000076,2.7949300000000177,3865.47,98385.55320827712,-1.6144467917228789,4.409376791722897,0.008337834946769762
2025-06-11 15:00:00,103134.93000000001,2409.9300000000076,100725.0,3134.9300000000076,3.1349300000000024,3894.63,99127.74567945226,-0.8722543205477384,4.007184320547741,0.0033075561216882043
2025-06-12 15:00:00,101689.93000000001,2409.9300000000076,99280.0,1689.9300000000076,1.6899300000000173,3892.2,99065.89630685434,-0.9341036931456603,2.6240336931456776,-0.014010772102138414
2025-06-13 15:00:00,100839.93000000001,2409.9300000000076,98430.0,839.9300000000076,0.8399299999999998,3864.18,98352.71959072513,-1.647280409274865,2.487210409274865,-0.008358743092851006
2025-06-16 15:00:00,102624.93000000001,2409.9300000000076,100215.0,2624.9300000000076,2.624930000000014,3873.8,98597.57183944616,-1.402428160553837,4.027358160553851,0.01770132129207158
2025-06-17 15:00:00,102369.93000000001,2409.9300000000076,99960.0,2369.9300000000076,2.369930000000009,3870.38,98510.52457430832,-1.4894754256916776,3.8594054256916865,-0.0024847763598961903
2025-06-18 15:00:00,102454.93000000001,2409.9300000000076,100045.0,2454.9300000000076,2.4549300000000107,3874.97,98627.3511669933,-1.3726488330066955,3.827578833006706,0.0008303219509868676
2025-06-19 15:00:00,101859.93000000001,2409.9300000000076,99450.0,1859.9300000000076,1.8599299999999985,3843.09,97815.92812237522,-2.1840718776247825,4.0440018776247815,-0.005807431618956693
2025-06-20 15:00:00,103049.93000000001,2409.9300000000076,100640.0,3049.9300000000076,3.0499300000000007,3846.64,97906.28420168495,-2.0937157983150545,5.143645798315055,0.011682709776062117
2025-06-23 15:00:00,103814.93000000001,2409.9300000000076,101405.0,3814.9300000000076,3.8149300000000164,3857.9,98192.87841380539,-1.8071215861946155,5.622051586194631,0.007423585828733703
2025-06-24 15:00:00,103814.93000000001,2409.9300000000076,101405.0,3814.9300000000076,3.8149300000000164,3904.03,99366.99839649774,-0.633001603502259,4.447931603502275,0.0
2025-06-25 15:00:00,104919.93000000001,2409.9300000000076,102510.0,4919.930000000008,4.919930000000017,3960.07,100793.35182875613,0.7933518287561281,4.126578171243889,0.01064394109787492
2025-06-26 15:00:00,107894.93000000001,2409.9300000000076,105485.0,7894.930000000008,7.894930000000011,3946.02,100435.74537402326,0.4357453740232664,7.459184625976745,0.028354956012647037
2025-06-27 15:00:00,106109.93000000001,2409.9300000000076,103700.0,6109.930000000008,6.109929999999997,3921.76,99818.26974471226,-0.18173025528773756,6.291660255287734,-0.016543872821456973
2025-06-30 15:00:00,105004.93000000001,2409.9300000000076,102595.0,5004.930000000008,5.0049300000000185,3936.08,100182.74835195602,0.18274835195601913,4.822181648043999,-0.010413728479511719
2025-07-01 15:00:00,106959.93000000001,2409.9300000000076,104550.0,6959.930000000008,6.959930000000014,3942.76,100352.77049555855,0.352770495558552,6.607159504441462,0.018618173451474984
2025-07-02 15:00:00,107129.93000000001,2409.9300000000076,104720.0,7129.930000000008,7.129930000000018,3943.68,100376.18671892896,0.3761867189289614,6.753743281071056,0.001589380247350558
2025-07-03 15:00:00,107384.93000000001,2409.9300000000076,104975.0,7384.930000000008,7.384930000000001,3968.07,100996.97116241186,0.9969711624118638,6.387958837588137,0.0023802871895837185
2025-07-04 15:00:00,109509.93000000001,2409.9300000000076,107100.0,9509.930000000008,9.50993,3982.2,101356.6138104813,1.3566138104813108,8.15331618951869,0.019788623971724872
